var  4,var  8,var  12,var  16,var  20,var  24,var  28,var  32,var  36,var  40,var  44,var  48,var  52,var  56,var  60,var  64,var  68,var  72,var  76,var  80,var  84,var  88,var  92,var  96,var  100,var  104,var  108,var  112,var  116,var  120,var  124,var  128,var  132,var  136,var  140,var  144,var  148,var  152,var  156,var  160,var  164,var  168,var  172,var  176,var  180,var  184,var  188,var  192,var  196,var  200,var  204,var  208,var  212,var  216,var  220,var  224,var  228,var  232,var  236,var  240,var  244,var  248,var  252,var  256,var  260,var  264,var  268,var  272,var  276,var  280,var  284,var  288,var  292,var  296,var  300,var  304,var  308,var  312,var  316,var  320,var  324,var  328,var  332,var  336,var  340,var  344,var  348,var  352,var  356,var  360,var  364,var  368,var  372,var  376,var  380,var  384,var  388,var  392,var  396,var  400,var  404,var  408,var  412,var  416,var  420,var  424,var  428,var  432,var  436,var  440,var  444,var  448,var  452,var  456,var  460,var  464,var  468,var  472,var  476,var  480,var  484,var  488,var  492,var  496,var  500,var  504,var  508,var  512,var  516,var  520,var  524,var  528,var  532,var  536,var  540,var  544,var  548,var  552,var  556,var  560,var  564,var  568,var  572,var  576,var  580,var  584,var  588,var  592,var  596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,90.93407,85.97101,84.17465,81.80092,78.17739,74.1171,70.17107,44.10609,44.92402,45.84597,46.56268,45.76836,45.9953,48.05146,52.44484,56.52187,59.74152,60.63769,56.58749,50.0766,39.65226,25.3154,14.81728,17.66607,29.60248,39.9868,48.50383,50.64663,53.21626,54.71627,55.55928,58.26015,57.36832,56.35329,55.0052,54.18595,56.00052,64.08617,91.06117,84.99021,78.76689,83.647,94.62355,111.7609,106.952,75.88604,53.73674,49.5036,61.13856,62.36562,67.63241,80.73586,100.3995,74.92579,49.55492,38.7757,36.39128,36.88121,33.08231,33.73325,37.99463,35.59237,21.41095,30.71956,48.62191,50.07604,38.7327,33.60332,27.65524,16.95346,9.074507,12.17054,16.16074,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,98.57623,96.55868,93.8041,89.57024,84.61825,79.51763,71.3782,65.61115,62.26491,58.60701,55.48563,55.79013,42.66058,47.09986,51.6811,58.10038,63.96406,64.32455,59.0827,52.31525,43.40221,34.50697,28.40912,29.92145,37.03241,42.71442,45.37465,50.40562,54.11789,55.60027,56.75764,57.83179,57.18932,56.30791,54.06177,50.64126,52.83936,56.84388,64.86342,69.74757,73.3285,82.64413,94.29332,117.9034,107.0431,60.59051,59.70069,54.57028,59.12934,59.65698,64.27947,71.36611,79.10354,63.87845,45.73046,39.94631,41.45129,40.50684,39.38741,39.1629,39.81202,34.53611,23.57443,30.59044,46.14587,49.56041,42.79039,35.25094,27.37882,17.41878,10.25061,13.85457,13.15512,16.29908,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,111.7776,109.2726,104.9361,99.33115,92.2019,82.66364,74.08524,66.18381,61.1641,56.492,52.26772,51.92113,53.99685,57.22344,49.04371,56.11274,61.69693,62.48489,58.37563,53.19022,47.02009,41.75793,38.27295,38.92175,41.34998,46.0662,46.80558,51.23751,54.38598,56.23497,57.18671,58.31918,56.81087,56.49359,55.8702,54.47647,50.47504,52.52591,58.46837,64.23027,70.89648,78.46027,86.99761,98.75324,98.02545,75.1039,71.71169,66.5335,61.16616,58.93555,61.89177,62.66743,62.07273,52.64641,40.74603,34.8799,51.09653,46.77797,40.02949,41.54424,41.42382,38.46629,36.28203,34.42426,38.77546,40.43157,36.40026,30.75248,25.78913,20.63978,-9999.0,14.82013,12.31787,15.12673,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,125.2614,119.1537,111.5176,101.4222,88.21811,75.31154,63.35078,55.23708,47.84499,42.88953,41.4422,45.86115,52.78917,59.99798,62.81198,64.57815,57.40652,55.58247,52.89385,49.5323,45.39269,43.72968,42.8207,46.20961,45.43698,49.6235,52.25323,53.64383,55.30154,56.40319,57.65041,57.62437,57.61834,57.67443,57.22787,56.31322,56.87337,53.92455,55.22728,61.12104,75.1044,81.34109,96.59626,111.0087,91.07195,79.66611,72.50726,66.70039,64.15353,62.3574,60.44221,59.5702,52.00905,44.51747,41.73093,46.1384,45.34426,40.68483,37.51818,35.60593,34.85408,34.84845,35.25868,36.0839,35.39836,32.78008,29.23809,26.91724,25.28848,-9999.0,-9999.0,-9999.0,17.81571,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,137.4978,127.5666,113.6166,95.06418,75.25976,56.27811,43.39623,37.82043,29.13043,24.19603,33.37426,47.69353,57.74902,62.50008,65.34483,67.2641,52.48855,51.22988,49.38805,47.80386,44.57881,46.58208,48.0889,49.05375,51.28683,50.89435,54.42366,55.92466,57.03988,58.33427,56.3396,57.07075,58.25703,59.60188,63.70826,62.736,51.68637,44.37107,45.20961,64.91658,78.01518,89.84266,102.4758,98.02357,82.36317,70.44299,64.51089,60.98006,61.33674,62.72795,60.47501,56.28189,49.52944,44.59851,43.69191,42.11637,40.02574,38.59813,32.45076,34.2406,34.41961,34.70843,35.35317,34.2876,27.94984,25.3629,26.55953,26.35045,21.85582,21.67,20.48742,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,149.9592,130.7009,106.3594,77.38379,47.7392,28.6086,29.36327,19.17237,10.03813,25.14831,44.34321,57.2596,64.38762,67.40514,70.12463,69.86328,50.07218,46.98757,47.01574,46.47068,49.81155,45.3836,51.03505,50.20211,51.88284,52.10037,53.51225,55.84895,56.33083,57.03064,57.30223,60.43241,65.33968,80.48868,90.0275,50.83862,40.21201,40.17179,57.50036,69.03752,92.48325,119.7529,106.43,77.49777,60.35609,52.86507,55.17459,56.80152,68.22913,70.63296,62.59618,54.86051,47.50027,43.39808,41.62482,39.44318,35.25976,30.62158,28.67557,29.35767,30.77448,34.74853,38.05803,31.02671,24.43628,23.49744,23.27017,22.32388,21.49338,19.87878,18.84158,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,182.4736,159.1638,127.931,90.35587,51.68129,26.45374,29.75841,27.64136,20.49084,31.97194,48.75829,60.78224,67.85331,71.07613,72.46086,73.92306,73.57753,46.72792,49.47486,49.58301,45.85045,47.08406,50.01474,51.35054,52.71672,52.61411,53.91264,56.15158,55.31964,56.15068,57.39324,59.99824,67.72992,81.7836,90.78516,58.8911,46.3658,47.0475,57.17107,67.7149,98.91844,109.7387,92.37683,71.29543,48.00902,36.40185,45.32072,50.0423,76.57687,83.27013,65.95107,55.95578,50.42483,44.16077,41.13115,35.77329,33.75608,30.18513,25.86735,25.14715,28.67719,34.94379,40.96547,30.30451,19.67429,19.00171,21.11306,23.43971,23.02982,20.01212,19.11775,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,203.7825,165.7336,121.6296,80.98823,55.17375,50.03048,48.07187,45.1983,50.15834,60.49249,68.72703,73.75146,76.52059,77.51385,78.8131,76.80634,78.29015,49.15536,47.18207,45.69102,48.28753,51.17249,52.25635,53.40362,53.45846,52.54529,54.45568,54.95562,55.68565,56.03972,58.02534,63.18601,68.0023,65.80459,54.1064,41.12102,33.77669,51.57599,66.68774,84.99023,91.30264,77.70375,67.5821,59.97477,60.8873,35.70072,38.96947,61.45462,68.5302,59.12902,52.62066,46.13637,42.88947,38.3728,35.62556,31.7451,27.68765,21.76115,20.95304,24.6024,28.75084,30.39585,24.37436,15.89231,16.3779,19.18426,21.01581,20.14437,18.33734,18.69947,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,271.4723,221.4573,164.3103,119.3481,93.38409,81.1617,74.66653,70.48006,71.41943,76.05557,79.90618,82.30416,83.54444,83.68047,83.07793,81.95049,82.22808,46.79792,44.84575,46.47266,48.66429,51.58239,52.45905,52.18987,51.36195,51.16151,54.08327,53.61002,53.97509,54.66852,56.03263,58.35144,57.91295,54.67316,49.84785,41.12294,35.61625,47.75095,58.85643,67.25538,69.37111,61.72946,64.07215,66.84328,69.06149,56.70602,50.32746,52.3734,53.2017,48.92981,47.06242,45.0859,41.96635,38.05116,35.35643,30.80127,26.56192,22.0547,21.05528,21.35142,22.87222,23.88725,21.83872,18.91868,17.62711,16.26134,16.74738,18.1748,18.25505,18.45927,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,374.3438,297.8932,195.2518,123.3024,103.0671,102.3201,99.2395,94.76561,92.49356,92.88583,92.86204,92.02009,91.83266,90.75016,89.94091,89.10291,87.38385,81.7937,44.46205,45.74498,48.899,49.9063,50.34977,49.57074,50.14887,49.69967,52.49709,52.34264,52.59698,53.64243,53.91528,53.41126,53.56168,50.67507,47.4256,46.42143,46.11872,46.45189,50.29758,60.10668,58.92352,49.99826,60.62959,63.07558,65.68368,60.6625,53.48027,47.71266,45.46127,44.22129,44.13646,45.05919,40.5495,35.97368,34.1952,31.52311,28.23886,23.53503,19.19555,14.81001,18.73693,22.29211,20.60732,19.04654,16.30563,12.04479,11.988,16.02726,17.65395,18.08374,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,424.3427,213.4368,73.17323,73.08712,105.9444,117.5851,116.1231,112.6774,108.489,105.78,102.9844,100.8919,99.03651,96.57307,94.88448,88.98147,85.24078,43.64743,44.99799,46.87918,47.16264,49.09653,49.6038,48.73601,48.91295,51.51323,51.58261,51.77181,52.6369,52.1819,52.21342,50.3279,48.03054,45.49989,44.45803,48.24346,38.15781,44.14202,56.08026,61.87254,65.02578,65.57956,60.83899,59.67406,57.14433,48.7081,34.8781,31.3529,40.25861,43.0142,43.18081,38.2332,36.76692,35.0656,34.0939,33.41398,27.16618,18.74223,12.09505,16.71572,21.58423,22.71635,21.27505,18.08585,13.91016,13.72223,16.6126,18.64215,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,657.4232,316.0779,83.6983,79.8826,120.3727,137.2985,136.2479,131.3396,124.6196,119.2697,114.172,109.3875,106.7886,105.2637,99.05796,94.44228,88.89336,85.26963,43.84129,44.84718,45.5944,47.57393,47.77168,47.19904,50.10571,50.15429,50.89157,50.67672,50.40509,49.76724,50.79781,49.4369,47.61545,45.80375,44.86388,46.09971,42.40057,47.77752,54.75551,63.69087,76.53058,74.95399,64.28672,60.52424,54.59822,44.25357,26.30119,20.37634,36.65796,41.57295,41.81374,38.32248,36.7026,36.96192,39.12636,38.82239,33.29604,24.95496,20.07482,21.18038,23.23942,23.87656,22.81778,20.59258,18.34791,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,843.2372,513.4424,238.8979,166.5845,164.331,164.7319,157.5209,149.3632,139.971,132.8313,125.5578,119.3231,116.2939,108.7496,104.1541,98.90573,94.86631,90.47533,46.23437,48.84558,46.29339,48.18197,47.56252,49.4215,49.42102,49.38098,49.63134,49.80438,49.16922,47.83986,47.23909,46.51451,46.34453,45.88205,45.80268,47.4105,47.56319,50.75616,55.91917,63.47038,69.53915,70.59145,66.77985,65.07541,57.4258,34.52259,33.94112,36.4512,39.26905,42.5417,42.74992,38.33221,37.22911,36.59761,36.09595,47.84329,38.19576,30.91004,27.03191,26.22857,26.84553,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,788.6906,576.6897,366.2392,259.5803,217.1411,196.1104,180.0371,165.8219,153.7234,142.7524,135.3443,126.9046,121.4972,114.4539,108.2434,103.1298,99.36545,94.86587,49.68238,50.97479,53.39053,52.07238,49.62603,51.09577,49.52624,48.29351,48.15816,48.2437,47.91593,47.48636,46.06281,46.06028,46.51133,46.70275,46.68938,48.3521,49.03677,53.97009,57.77536,58.11884,65.10669,69.36086,70.79945,75.21031,81.82691,49.49609,41.50707,44.70866,44.58934,44.45123,42.07868,36.30894,35.58445,36.03006,34.54917,44.5761,37.86353,32.19819,29.70819,29.56709,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,662.0278,540.3151,406.2214,311.7969,257.0029,222.7673,199.0767,180.5427,165.7006,152.7832,142.3651,135.1535,127.3697,119.5961,113.0014,106.8779,101.5244,96.29008,50.4588,51.58429,53.88081,53.1567,52.62594,52.25763,51.83346,49.99042,49.70131,47.79747,47.46468,46.09269,45.81106,45.45672,46.37632,46.36811,47.03888,47.83718,47.9704,52.75485,56.42558,56.55891,62.95732,68.47739,73.46127,80.45793,92.52864,74.69812,58.30584,52.39387,47.25916,44.62201,41.31893,36.97469,37.1735,36.53108,37.65431,37.06721,32.19073,27.01522,27.81849,31.22238,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,557.1236,484.9999,400.5767,329.5198,277.438,-9999.0,-9999.0,191.5668,175.4639,161.6509,149.3394,138.8507,129.8231,123.076,115.7105,109.0067,102.8464,97.36356,51.16404,53.27672,53.45496,53.10623,52.74891,53.24752,52.76284,52.21882,49.25071,48.85341,47.47541,46.99096,46.46065,46.46297,45.43671,45.58232,46.71388,47.12273,48.46135,47.81667,43.5096,51.29303,59.83508,66.88976,75.61307,87.60008,78.67635,70.93852,62.75593,54.31142,48.17588,43.03061,38.32855,35.9055,33.40563,33.98351,35.42426,32.85531,22.51014,12.66911,20.85128,33.18924,38.95725,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
